,N_RAYS,zeniths,M_PARABOLA,RHO_PARABOLA,ALPHA_TUBE,arr_N_ABS_TUBE,arr_N_ABS_TROUGH,arr_N_ABS_GROUND,arr_N_ABS_SKY,arr_N_REF_TUBE,arr_N_REF_TROUGH,arr_N_SCATTERS,arr_mean_SCATTERS,arr_std_SCATTERS,arr_N_ABSORPTIONS,arr_mean_ABSORPTIONS,arr_std_ABSORPTIONS,arr_E_TOTAL,arr_E_TUBE,arr_flux_TUBE,arr_mean_lambda_TUBE,arr_std_lambda_TUBE,arr_E_TROUGH,arr_flux_TROUGH,arr_E_GROUND,arr_E_SKY,arr_mean_lambda_SKY,arr_std_lambda_SKY,arr_TIME
402,10000.0,0.2580375563698369,0.033,1.0,0.96,0.6367,0.0,0.1424,0.2209,250.0,9374.0,6207.0,0.6207,1.2783563390123074,409.0,0.0409,0.21594409736160544,3.0897886817791418e-18,1.5667466607036555e-18,3339.616711158122,1.0692134566388944,0.794439822789403,0.0,0.0,5.693654831388574e-19,9.53676537936629e-19,0.6066254379738484,0.5535552155262737,3.7332948237828634e-25
403,10000.0,0.2580375563698369,0.033,1.0,0.94,0.6284,0.0,0.1472,0.2244,399.0,9482.0,5963.0,0.5963,1.255182798793004,371.0,0.0371,0.20622279889546266,3.040087122323897e-18,1.5457416714379615e-18,3348.70978561771,1.0768750554946145,0.7988241928252435,0.0,0.0,5.655129433042633e-19,9.288325075816722e-19,0.6491892740925075,0.5892678795201416,3.673241987243453e-25
404,10000.0,0.2580375563698369,0.033,0.98,1.0,0.6487,0.017,0.1332,0.2011,0.0,8861.0,5808.0,0.5808,1.2102139570266814,417.0,0.0417,0.20920202329006016,3.048520312182616e-18,1.5862233873589174e-18,3426.903551446725,1.097466071018371,0.8319440445537114,4.141869762175539e-20,11.811330724281516,5.380297298298328e-19,8.828484973721108e-19,0.5699438019733298,0.519226500918896,3.683431546236014e-25
405,10000.0,0.2580375563698369,0.033,0.98,0.98,0.6336,0.0185,0.1391,0.2088,145.0,8934.0,5882.0,0.5882,1.2258756205682984,442.0,0.0442,0.22638790857401114,3.0582478967551475e-18,1.5636012886686447e-18,3367.285651572453,1.0729058892827992,0.8036729102032937,4.45628695882133e-20,12.66753018640578,5.602047175316786e-19,8.89879020966611e-19,0.6165680270432449,0.6097435323544093,3.695185081792248e-25
406,10000.0,0.2580375563698369,0.033,0.98,0.96,0.6268,0.019,0.1449,0.2093,277.0,9136.0,5870.0,0.587,1.240074505212428,387.0,0.0387,0.20930047938088178,3.0279349849358017e-18,1.5472531145285346e-18,3365.436848164755,1.0720425317273194,0.7920654973214091,4.7017306640067395e-20,13.499033833274911,5.597220087926916e-19,8.73942554974508e-19,0.6383800167395196,0.5583565000933313,3.658558940510707e-25
407,10000.0,0.2580375563698369,0.033,0.98,0.94,0.6114,0.0193,0.153,0.2163,348.0,9161.0,6096.0,0.6096,1.267102361626512,429.0,0.0429,0.2201463977530506,3.0505622729288455e-18,1.4964586929812033e-18,3230.8103411983557,1.0735877179330842,0.7849487123291286,4.789736025301799e-20,13.649701955990933,5.948453727296465e-19,9.113608469649778e-19,0.6260179295793499,0.5375106145470292,3.6858987834063813e-25
408,10000.0,0.2580375563698369,0.033,0.96,1.0,0.6205,0.038,0.1391,0.2024,0.0,8417.0,6131.0,0.6131,1.2687668686313862,411.0,0.0411,0.21357750709087675,3.0599820392510476e-18,1.5176310206383581e-18,3266.434421077255,1.0821107129502556,0.8178752570154948,8.955361680446078e-20,25.442262993090555,5.603883449593254e-19,8.924090568489033e-19,0.5702576903681312,0.48128138642526547,3.6972803918184076e-25
409,10000.0,0.2580375563698369,0.033,0.96,0.98,0.6206,0.0355,0.1328,0.2111,122.0,8697.0,5888.0,0.5888,1.2335585623198713,390.0,0.039,0.21279926774506364,3.0207902588262056e-18,1.5124134568323477e-18,3297.4376055722723,1.084629428177255,0.8210349069992808,8.73444890207332e-20,25.136593436648692,5.1252986465869155e-19,9.08502448314433e-19,0.5929050654539373,0.49746422514292016,3.649926191883075e-25
410,10000.0,0.2580375563698369,0.033,0.96,0.96,0.5932,0.0359,0.1529,0.218,275.0,8652.0,6090.0,0.609,1.2643887329009178,386.0,0.0386,0.20667440923138772,3.0793298815321016e-18,1.4589912909772539e-18,3120.4922545246745,1.0796209194530735,0.802752737566159,8.700543008796407e-20,24.563012335285354,6.011766978981829e-19,9.32156462568701e-19,0.5986214867235583,0.4417444470076186,3.7206577832449417e-25
411,10000.0,0.2580375563698369,0.033,0.96,0.94,0.5907,0.0366,0.155,0.2177,406.0,8757.0,5962.0,0.5962,1.2506406239192056,383.0,0.0383,0.20697196365540416,3.0573513390043625e-18,1.4497298009912808e-18,3122.973817718498,1.0682688034413828,0.7901191933828627,9.342829884571884e-20,26.56590264116461,6.040563014239459e-19,9.10136937743417e-19,0.6308985580377514,0.5871882696712298,3.694101799161961e-25
412,10000.0,0.2580375563698369,0.033,0.94,1.0,0.6056,0.0534,0.1374,0.2036,0.0,8011.0,5960.0,0.596,1.24061997154301,405.0,0.0405,0.20800018367213227,3.0633190543769877e-18,1.4797916281641275e-18,3181.5222109122556,1.0765183696495737,0.7740442839136346,1.3100579568801851e-19,37.17832002616105,5.564207737139556e-19,8.96100856810886e-19,0.5759746167774741,0.4862559086035362,3.7013124026060784e-25
413,10000.0,0.2580375563698369,0.033,0.94,0.98,0.5999,0.0553,0.1409,0.2039,109.0,8458.0,5979.0,0.5979,1.271132238485348,374.0,0.0374,0.204952288457715,3.0636934877141353e-18,1.480294353904671e-18,3182.214095106697,1.0647106972248688,0.7841503968825886,1.361440901978095e-19,38.631801877964335,5.634216759269817e-19,8.838333676846728e-19,0.5968512626231258,0.5519186036279585,3.7017648186718337e-25
414,10000.0,0.2580375563698369,0.033,0.94,0.96,0.5866,0.0569,0.143,0.2135,258.0,8492.0,5919.0,0.5919,1.233817904174707,399.0,0.0399,0.210505157281536,3.0334136088463832e-18,1.4275205825765678e-18,3099.398180732581,1.077453515489917,0.7743971422078397,1.3594907235135923e-19,38.96153889523442,5.608186890903863e-19,9.091252648280698e-19,0.602006749793909,0.4626591658035557,3.6651785900703816e-25
415,10000.0,0.2580375563698369,0.033,0.94,0.94,0.5762,0.0538,0.1519,0.2181,388.0,8541.0,5884.0,0.5884,1.2166895550416033,422.0,0.0422,0.21406480881788448,3.0417444515528567e-18,1.4058493285195478e-18,3043.9861989595906,1.0793340745687645,0.7639971509673026,1.2962001450138574e-19,37.04595763072583,5.979141108731434e-19,9.0836099765878e-19,0.6247357048240911,0.4906510959402798,3.6752444862066563e-25
416,10000.0,0.2580375563698369,0.025,1.0,1.0,0.6607,0.0,0.1335,0.2058,0.0,9140.0,5981.0,0.5981,1.250013057237534,370.0,0.037,0.19908531712898772,3.0782097021571936e-18,1.630324103588596e-18,3480.0028725248435,1.0744743562230399,0.8050188813752217,0.0,0.0,5.484746094532688e-19,8.994109891153285e-19,0.5624648351777662,0.38396755570449886,3.7280736458089793e-25
417,10000.0,0.2580375563698369,0.025,1.0,0.98,0.652,0.0,0.1358,0.2122,125.0,9273.0,5904.0,0.5904,1.2255521358978494,399.0,0.0399,0.210505157281536,3.053524939538012e-18,1.6076715432601835e-18,3459.3914588042053,1.0637976407658902,0.790351350321926,0.0,0.0,5.504096791735703e-19,8.954437171042584e-19,0.6224561113422212,0.5928080906607162,3.698177497762558e-25
418,10000.0,0.2580375563698369,0.025,1.0,0.96,0.6411,0.0,0.1408,0.2181,278.0,9469.0,5792.0,0.5792,1.1753576079434953,403.0,0.0403,0.21090367003872543,3.0238045046915875e-18,1.5521482780159255e-18,3372.743806208408,1.0999272233688748,0.8230391687560423,0.0,0.0,5.548318222051207e-19,9.168244044705413e-19,0.6050396298536056,0.4361934944504109,3.6621825589462423e-25
419,10000.0,0.2580375563698369,0.025,1.0,0.94,0.6274,0.0,0.1496,0.223,404.0,9652.0,6122.0,0.6122,1.291037504406351,431.0,0.0431,0.22637913939114432,3.072720450934961e-18,1.5417539289309353e-18,3296.8248008937862,1.0772553837952186,0.7990440250619297,0.0,0.0,5.814986301320292e-19,9.494678918719963e-19,0.6175775168632245,0.5627329590265752,3.72142551757961e-25
420,10000.0,0.2580375563698369,0.025,0.98,1.0,0.6479,0.019,0.1341,0.199,0.0,8771.0,5961.0,0.5961,1.272291893657374,397.0,0.0397,0.210067424491003,3.025981394899868e-18,1.574738067789839e-18,3419.368672718718,1.088744757410109,0.809432886146114,4.4069512900264924e-20,12.6310865566373,5.388236870846307e-19,8.683501271251333e-19,0.5855981880237984,0.47828544073260026,3.6648190287779185e-25
421,10000.0,0.2580375563698369,0.025,0.98,0.98,0.63,0.0183,0.1367,0.215,132.0,8992.0,6104.0,0.6104,1.2726247669206103,403.0,0.0403,0.21184994227000387,3.0532391400902e-18,1.5392552817983836e-18,3312.483221368603,1.0862739605171732,0.7882276905235923,4.2443407711038285e-20,12.056413615337334,5.535583106991491e-19,9.179821398816292e-19,0.6144739304822483,0.5345397651100696,3.697831361049186e-25
422,10000.0,0.2580375563698369,0.025,0.98,0.96,0.6265,0.0166,0.1412,0.2157,260.0,9199.0,5966.0,0.5966,1.2426676395103513,398.0,0.0398,0.2121802583800025,3.0408298421767803e-18,1.5426336237454582e-18,3333.300981000573,1.0821885800280022,0.8239284579897932,3.963337534993527e-20,11.30414334353139,5.562887603464889e-19,9.022740827348978e-19,0.6112689499653045,0.4906147281798344,3.6828022431558887e-25
423,10000.0,0.2580375563698369,0.025,0.98,0.94,0.6054,0.0193,0.1504,0.2249,393.0,9127.0,6147.0,0.6147,1.291824597644397,397.0,0.0397,0.2067079650576674,3.0552538789044388e-18,1.4924935109043513e-18,3209.733707757559,1.0689617140254528,0.7951470416757564,4.693582994512736e-20,13.323732719635181,5.786748193042212e-19,9.371497187507387e-19,0.6163855733136016,0.4501611855224642,3.7002714464895274e-25
424,10000.0,0.2580375563698369,0.025,0.96,1.0,0.639,0.0353,0.13,0.1957,0.0,8692.0,5711.0,0.5711,1.2238033173087681,388.0,0.0388,0.21931568556989647,3.0418320520819236e-18,1.5669654885415008e-18,3384.7613669894413,1.0724122353502228,0.7619253994069738,8.810208023718943e-20,25.120000607119312,5.269764306768982e-19,8.597880526263353e-19,0.5803746152458622,0.5001987166890267,3.684016037112913e-25
425,10000.0,0.2580375563698369,0.025,0.96,0.98,0.6183,0.0351,0.1382,0.2084,128.0,8810.0,6042.0,0.6042,1.2649515288093152,402.0,0.0402,0.21163279245874064,3.043562898001875e-18,1.5047382525279017e-18,3248.4974926104164,1.0743351828370673,0.7721236700645077,8.346668017082383e-20,23.78480379538449,5.651225174362193e-19,8.9023544786693e-19,0.5986406916724679,0.48165780065612623,3.6861122949002256e-25
426,10000.0,0.2580375563698369,0.025,0.96,0.96,0.6176,0.0372,0.1381,0.2071,288.0,9005.0,5801.0,0.5801,1.2704115020490225,402.0,0.0402,0.2130457670311358,3.0431497479819155e-18,1.5109562645875366e-18,3262.3640716241803,1.0855609416341678,0.8160381029682455,9.225355019257392e-20,26.292293930260698,5.5338564634052325e-19,8.865542868612814e-19,0.6202368828112015,0.5812721381778508,3.685611921680007e-25
