,zeniths,M_PARABOLA,RHO_PARABOLA,ALPHA_TUBE,arr_N_ABS_TUBE,arr_N_ABS_TROUGH,arr_N_ABS_GROUND,arr_N_ABS_SKY,arr_N_REF_TUBE,arr_N_REF_TROUGH,arr_N_SCATTERS,arr_mean_SCATTERS,arr_std_SCATTERS,arr_N_ABSORPTIONS,arr_mean_ABSORPTIONS,arr_std_ABSORPTIONS,arr_E_TOTAL,arr_E_TUBE,arr_flux_TUBE,arr_mean_lambda_TUBE,arr_std_lambda_TUBE,arr_E_TROUGH,arr_flux_TROUGH,arr_E_GROUND,arr_E_SKY,arr_mean_lambda_SKY,arr_std_lambda_SKY,arr_TIME
3196,0.9211105986307893,0.0175,0.94,1.0,0.3445,0.0276,0.2383,0.3896,0.0,4663.0,11130.0,1.113,1.5895545502960369,735.0,0.0735,0.2798313430587357,3.051836554996022e-18,7.498567506765228e-19,8305.822210227432,1.2006912800709229,0.9156838792340853,6.049655399411702e-20,88.45040397395258,7.804167470403096e-19,1.4610665032850722e-18,0.7214749258743341,0.6141803986450989,7.184322362092052e-26
3197,0.9211105986307893,0.0175,0.94,0.98,0.3395,0.0306,0.2363,0.3936,69.0,4714.0,11286.0,1.1286,1.6061506815990834,721.0,0.0721,0.28759322138412546,3.079348248813563e-18,7.417563762915786e-19,8142.69330173912,1.1849454631741114,0.857021622489635,6.376233691604452e-20,92.39232018338541,7.925106556037637e-19,1.481318880002176e-18,0.7216983210613028,0.627074086351278,7.249087585769847e-26
3198,0.9211105986307893,0.0175,0.94,0.96,0.3299,0.0306,0.2484,0.3911,126.0,4795.0,11261.0,1.1261,1.5352636560048394,771.0,0.0771,0.2928551970114952,3.0959007184845907e-18,7.276761210355528e-19,7945.416983418095,1.1650825257009287,0.8265319784272631,6.604889970843339e-20,95.19387739179061,8.212330471994286e-19,1.4809426505411758e-18,0.7161077246649625,0.612641307634197,7.288053721689131e-26
3199,0.9211105986307893,0.0175,0.94,0.94,0.3273,0.0295,0.2482,0.395,196.0,4811.0,11178.0,1.1178,1.5986803113423858,764.0,0.0764,0.28349793139935037,3.064903190873969e-18,7.262303214800426e-19,8009.828399665628,1.1529255553351445,0.8197972806203786,6.391901140261455e-20,93.05586329741385,8.093937721668041e-19,1.4653600858245072e-18,0.7460651399874474,0.6743078430390417,7.215082503614563e-26
3200,0.9365309019391835,0.06,1.0,1.0,0.3558,0.0,0.2546,0.3896,0.0,5391.0,11191.0,1.1191,1.587755424090459,741.0,0.0741,0.2821651142773881,3.054173690010422e-18,7.785079076507263e-19,30507.963656146407,1.1533899239221848,0.7479360428460303,0.0,0.0,7.997935132896653e-19,1.4758722690700307e-18,0.7112664535934362,0.5950069422481081,2.030672763597894e-26
3201,0.9365309019391835,0.06,1.0,0.98,0.3452,0.0,0.2594,0.3954,83.0,5419.0,11142.0,1.1142,1.5583328271328984,727.0,0.0727,0.2786080979570133,3.0435934143763878e-18,7.476828363257516e-19,29401.852814746846,1.186546315954709,0.8340082650161005,0.0,0.0,8.259157247048221e-19,1.4699948533458143e-18,0.7428048104399485,0.6557587262941714,2.0236381022648908e-26
3202,0.9365309019391835,0.06,1.0,0.96,0.3501,0.0,0.2672,0.3827,164.0,5740.0,11249.0,1.1249,1.6118808287155098,729.0,0.0729,0.2807017444672097,3.072576983010034e-18,7.681594363377461e-19,29922.131057044513,1.1691336433046868,0.843658971930132,0.0,0.0,8.597622766228682e-19,1.4446552700494197e-18,0.7060559530244461,0.5761331006092082,2.042908827963538e-26
3203,0.9365309019391835,0.06,1.0,0.94,0.339,0.0,0.2717,0.3893,202.0,5541.0,11364.0,1.1364,1.6123445678577981,755.0,0.0755,0.2888045893144375,3.0821464290432126e-18,7.493697915683176e-19,29099.587853091067,1.1428306373224346,0.8020518886243273,0.0,0.0,8.668920985503753e-19,1.4658845389245197e-18,0.7156218325678418,0.628057255699474,2.04927140435723e-26
3204,0.9365309019391835,0.06,0.98,1.0,0.3536,0.0105,0.2585,0.3774,0.0,5328.0,11053.0,1.1053,1.6090589849603738,723.0,0.0723,0.2801438167366997,3.0458750138230663e-18,7.664042439070964e-19,30115.477002424497,1.1833427468296172,0.832941702147524,2.2493680571339743e-20,116.66947072412775,8.253976432340481e-19,1.4315794461105821e-18,0.708579988561287,0.5979024263698989,2.0251551023847478e-26
3205,0.9365309019391835,0.06,0.98,0.98,0.3475,0.0111,0.2617,0.3797,71.0,5498.0,10961.0,1.0961,1.5602910756727677,696.0,0.0696,0.2701168937953185,3.0416432443178104e-18,7.503030856880006e-19,29523.80866581157,1.175069564426066,0.8269219823409181,2.399840895782796e-20,124.6473237019247,8.405650761805702e-19,1.4267766734914118e-18,0.7141169234313599,0.5916014755145864,2.02234146440985e-26
3206,0.9365309019391835,0.06,0.98,0.96,0.3323,0.0112,0.2686,0.3879,117.0,5291.0,11307.0,1.1307,1.6052025347344028,765.0,0.0765,0.2836473084299549,3.0774226995449607e-18,7.220623762242757e-19,28082.22321590248,1.1519037943176214,0.7847079321772987,2.4888871917913906e-20,127.76939616118518,8.601397614986729e-19,1.4703316899040983e-18,0.7132115945792958,0.6093641810838696,2.0461306698056624e-26
3207,0.9365309019391835,0.06,0.98,0.94,0.3247,0.0106,0.2743,0.3904,207.0,5451.0,11416.0,1.1416,1.5965601587268934,793.0,0.0793,0.29295066480416276,3.0652295597787045e-18,7.056213184363611e-19,27551.967153473503,1.1774568390576126,0.8296023567013154,2.3928618533410205e-20,123.32848702586325,8.755510978370153e-19,1.4601285249719185e-18,0.7297455183472393,0.6090326905109953,2.038023640101666e-26
