,N_RAYS,zeniths,M_PARABOLA,RHO_PARABOLA,ALPHA_TUBE,arr_N_ABS_TUBE,arr_N_ABS_TROUGH,arr_N_ABS_GROUND,arr_N_ABS_SKY,arr_N_REF_TUBE,arr_N_REF_TROUGH,arr_N_SCATTERS,arr_mean_SCATTERS,arr_std_SCATTERS,arr_N_ABSORPTIONS,arr_mean_ABSORPTIONS,arr_std_ABSORPTIONS,arr_E_TOTAL,arr_E_TUBE,arr_flux_TUBE,arr_mean_lambda_TUBE,arr_std_lambda_TUBE,arr_E_TROUGH,arr_flux_TROUGH,arr_E_GROUND,arr_E_SKY,arr_mean_lambda_SKY,arr_std_lambda_SKY,arr_TIME
488,12592.0,0.2734578596782311,0.025,0.96,1.0,0.4951556543837357,0.028113087674714106,0.18853240152477763,0.28819885641677256,0.0,8643.0,11490.0,0.9124841168996188,1.5423896165486284,709.0,0.05630559085133418,0.252865295057892,3.834342787798267e-18,1.477101906202471e-18,3964.0844265988285,1.104758082252737,0.7954723180641216,8.429614155797768e-20,29.86104430943413,8.601431031019537e-19,1.4128016369358646e-18,0.6913687574772048,0.578067782136986,2.9652253146420647e-25
489,12592.0,0.2734578596782311,0.025,0.96,0.98,0.4780019059720457,0.02986022871664549,0.19115311308767471,0.3009847522236341,110.0,8440.0,11573.0,0.9190756035578145,1.5537017737689673,771.0,0.06122935196950445,0.26373660841939117,3.861125454460045e-18,1.4323150479977411e-18,3817.2272429319714,1.1039076137102581,0.7849641803741516,9.142531445714076e-20,32.161832180029705,8.592208851780046e-19,1.478164206827159e-18,0.6768623158607247,0.5280642139054197,2.985937245101659e-25
490,12592.0,0.2734578596782311,0.025,0.96,0.96,0.47442820838627703,0.028192503176620077,0.20243011435832275,0.2949491740787802,254.0,8790.0,11666.0,0.9264612452350699,1.5757147283621242,815.0,0.06472363405336722,0.26650135426454336,3.82555735953323e-18,1.4122488174377335e-18,3798.742664735594,1.120071773968877,0.8321488043897275,8.480834112924332e-20,30.111478608310758,8.818922732343027e-19,1.4466079277319502e-18,0.6804739425600016,0.5410481024490827,2.958431249600629e-25
491,12592.0,0.2734578596782311,0.025,0.96,0.94,0.4606893265565438,0.03025730622617535,0.20012706480304956,0.30892630241423125,419.0,8766.0,11661.0,0.92606416772554,1.5523114556637774,746.0,0.059243964421855144,0.2501376005312498,3.835951478559445e-18,1.3721684271958159e-18,3680.931113439493,1.108756076474059,0.7894469623298532,8.894155063860585e-20,31.493419871105942,8.751498835339747e-19,1.4996916171910486e-18,0.7057670998882641,0.6133242277897833,2.9664693689252795e-25
492,12592.0,0.2734578596782311,0.025,0.94,1.0,0.47514294790343076,0.04280495552731893,0.1875,0.2945520965692503,0.0,8292.0,11731.0,0.9316232528589581,1.5697615070452573,786.0,0.062420584498094026,0.2648102856360442,3.862082605731385e-18,1.4125376483553672e-18,3763.586014799008,1.1085498249548298,0.8054795756743212,1.2582307042709105e-19,44.25139354252599,8.597786882065918e-19,1.4639431987423348e-18,0.6630255162254102,0.539455561076396,2.986677442141097e-25
493,12592.0,0.2734578596782311,0.025,0.94,0.98,0.46966327827191867,0.04336086404066074,0.18877064803049556,0.29820520965692504,106.0,8350.0,11729.0,0.9314644218551461,1.600518485705436,792.0,0.06289707750952986,0.26678957058921343,3.832688447252696e-18,1.3910800738421803e-18,3734.83985768678,1.101344338644682,0.7652122323587011,1.2927859376475766e-19,45.8153842462386,8.603445860495278e-19,1.4519851935962305e-18,0.7124869777766536,0.6924797041378463,2.963945957856235e-25
494,12592.0,0.2734578596782311,0.025,0.94,0.96,0.45925984752223636,0.042884371029224905,0.19464739517153748,0.30320838627700125,254.0,8606.0,11787.0,0.9360705209656925,1.58765632008,758.0,0.06019695044472681,0.254944077264402,3.8848820836540925e-18,1.3894041632512484e-18,3680.222933272383,1.098288477888548,0.7873020881251983,1.2937442442270617e-19,45.2333570664675,8.771745106225113e-19,1.4889289853576264e-18,0.6843778561257634,0.5602333591832216,3.0043090397416482e-25
495,12592.0,0.2734578596782311,0.025,0.94,0.94,0.45139771283354513,0.0417725540025413,0.20441550190597205,0.30241423125794153,360.0,8465.0,11807.0,0.937658831003812,1.5834117002122325,786.0,0.062420584498094026,0.26749594379123204,3.866670702340641e-18,1.3497108288308024e-18,3591.9221659316563,1.1225369478826277,0.8455971259528946,1.2841597639082929e-19,45.10971693905119,9.110566346070933e-19,1.4774872625119159e-18,0.7046366363657757,0.6243078560190464,2.9902255704553107e-25
496,12592.0,0.2734578596782311,0.0175,1.0,1.0,0.522712833545108,0.0,0.1880559085133418,0.2892312579415502,0.0,9227.0,11443.0,0.9087515883100381,1.5559906132675163,775.0,0.061547013977128334,0.25971720600714543,3.845775916717306e-18,1.5797192481357046e-18,2958.8118353170426,1.1038482305678323,0.7985279101623538,0.0,0.0,8.474417447520513e-19,1.4186149238295503e-18,0.6807217007754803,0.5987610362058274,4.248667050016542e-25
497,12592.0,0.2734578596782311,0.0175,1.0,0.98,0.5077827191867853,0.0,0.19297966963151206,0.29923761118170267,153.0,9247.0,11726.0,0.9312261753494282,1.570882142836805,746.0,0.059243964421855144,0.25516723358388543,3.875279244454028e-18,1.5216110927328994e-18,2828.2778750654634,1.0962581037867063,0.781565010961509,0.0,0.0,8.772627047673871e-19,1.4764054469537415e-18,0.692575995735538,0.624487051430643,4.28126120504153e-25
