,zeniths,M_PARABOLA,RHO_PARABOLA,ALPHA_TUBE,arr_N_ABS_TUBE,arr_N_ABS_TROUGH,arr_N_ABS_GROUND,arr_N_ABS_SKY,arr_N_REF_TUBE,arr_N_REF_TROUGH,arr_N_SCATTERS,arr_mean_SCATTERS,arr_std_SCATTERS,arr_N_ABSORPTIONS,arr_mean_ABSORPTIONS,arr_std_ABSORPTIONS,arr_E_TOTAL,arr_E_TUBE,arr_flux_TUBE,arr_mean_lambda_TUBE,arr_std_lambda_TUBE,arr_E_TROUGH,arr_flux_TROUGH,arr_E_GROUND,arr_E_SKY,arr_mean_lambda_SKY,arr_std_lambda_SKY,arr_TIME
0,0.1655157365194714,0.06,1.0,1.0,0.5243666666666666,0.0,0.18906666666666666,0.2865666666666667,0.0,22527.0,27476.0,0.9158666666666667,1.5700755035321652,1873.0,0.062433333333333334,0.26571494570303694,9.203484003710511e-18,3.75258702109148e-18,5997.014548261485,1.103502581783741,0.8089975859894115,0.0,0.0,2.03893099909889e-18,3.411965983520141e-18,0.6671677130236348,0.5563307768797442,4.97950079145913e-25
1,0.1655157365194714,0.06,1.0,0.98,0.5215,0.0,0.1922,0.2863,334.0,23301.0,27205.0,0.9068333333333334,1.5470939711431257,1839.0,0.0613,0.26434442040468087,9.202772630654593e-18,3.7536036736821655e-18,5999.102956171698,1.0973407054818505,0.7961738778278648,0.0,0.0,2.052807014433509e-18,3.3963619425389183e-18,0.6718210737654564,0.5580278950613461,4.979115906485838e-25
2,0.1655157365194714,0.06,1.0,0.96,0.5107333333333334,0.0,0.19126666666666667,0.298,656.0,23518.0,27165.0,0.9055,1.5283480008123322,1872.0,0.0624,0.2655345368993323,9.16118979112195e-18,3.649264011850013e-18,5858.817847154057,1.1119773237210961,0.820722660450855,0.0,0.0,2.0366090489810252e-18,3.4753167302909106e-18,0.7005966298834378,0.6471097028736683,4.956617710989389e-25
3,0.1655157365194714,0.06,1.0,0.94,0.49443333333333334,0.0,0.19843333333333332,0.3071333333333333,967.0,23196.0,27433.0,0.9144333333333333,1.5460674919653021,1893.0,0.0631,0.2630349081625803,9.184993191949503e-18,3.567043236808246e-18,5711.97274959209,1.0968537995993874,0.7981898287039383,0.0,0.0,2.0748713954569016e-18,3.543078559684356e-18,0.7075713796805725,0.6194251391983859,4.969496426616258e-25
4,0.1655157365194714,0.06,0.98,1.0,0.5203333333333333,0.016066666666666667,0.18236666666666668,0.28123333333333334,0.0,22209.0,26555.0,0.8851666666666667,1.5220349947487182,1815.0,0.0605,0.2563369012716763,9.137708951866686e-18,3.696315440661265e-18,5949.607246707308,1.1143895726537583,0.8151754172543946,1.141371497598905e-19,24.24996704867667,1.9927968031453153e-18,3.3344595583002148e-18,0.6633607696362684,0.539219522842974,4.943913515751089e-25
5,0.1655157365194714,0.06,0.98,0.98,0.5030666666666667,0.016066666666666667,0.19033333333333333,0.2905333333333333,310.0,22609.0,27184.0,0.9061333333333333,1.5374441475077327,1846.0,0.061533333333333336,0.2620736632623,9.173353680038544e-18,3.603129586630229e-18,5777.079389935442,1.1016268881521518,0.7968490083449562,1.198231972740697e-19,25.35912219950966,2.0225408392957484e-18,3.427860056838496e-18,0.6851001961175911,0.6101513285825901,4.963198924632286e-25
6,0.1655157365194714,0.06,0.98,0.96,0.4966,0.015433333333333334,0.19233333333333333,0.29563333333333336,622.0,22634.0,27387.0,0.9129,1.5602974313473512,1850.0,0.06166666666666667,0.2659566004432544,9.137086555015582e-18,3.5366240724799645e-18,5692.955010867188,1.1136232502107617,0.8234613392503946,1.0974483853343217e-19,23.31834994906644,2.042301781113148e-18,3.4484158628890374e-18,0.6929770129975183,0.5923718615415092,4.943576770925822e-25
7,0.1655157365194714,0.06,0.98,0.94,0.4865333333333333,0.015966666666666667,0.2018,0.2957,946.0,22845.0,27328.0,0.9109333333333334,1.5534094432094083,1863.0,0.0621,0.2637787759495092,9.135544691728655e-18,3.483049691064442e-18,5607.661833492176,1.1016645213496292,0.7997101321988229,1.1271987643605737e-19,23.954521949972147,2.147599688668249e-18,3.3921754355599063e-18,0.7100971517574125,0.6085289410049713,4.94274255320409e-25
8,0.1655157365194714,0.06,0.96,1.0,0.49943333333333334,0.028566666666666667,0.18563333333333334,0.28636666666666666,0.0,21348.0,27284.0,0.9094666666666666,1.5493494543452568,1786.0,0.059533333333333334,0.2561079888099679,9.225724806339169e-18,3.5770731980294834e-18,5702.74461907203,1.1014943015477818,0.8055034842605473,2.0076883016326862e-19,42.249078731612386,2.0167571267559754e-18,3.4311256513904412e-18,0.6597089143111338,0.5453318320245771,4.991534070839791e-25
9,0.1655157365194714,0.06,0.96,0.98,0.48946666666666666,0.030033333333333332,0.19036666666666666,0.29013333333333335,314.0,21705.0,27409.0,0.9136333333333333,1.5750312662521584,1841.0,0.06136666666666667,0.2630648316652713,9.157845219138434e-18,3.486194544285812e-18,5599.057298588581,1.1100346023127343,0.8237104847766599,2.1572368216145172e-19,45.73260880754612,2.0481188409616116e-18,3.4078081517295585e-18,0.6814703589857359,0.5751095078697239,4.954808146390559e-25
10,0.1655157365194714,0.06,0.96,0.96,0.47906666666666664,0.029766666666666667,0.19676666666666667,0.2944,605.0,21772.0,27712.0,0.9237333333333333,1.5683532935186082,1851.0,0.0617,0.26462951011918695,9.191074522394567e-18,3.4269016830792247e-18,5483.930591847239,1.105932095796291,0.8094238728356657,2.1056780218561574e-19,44.47819223420443,2.115520515915029e-18,3.438084521214697e-18,0.6915147510868603,0.5863892605409727,4.972786701228797e-25
11,0.1655157365194714,0.06,0.96,0.94,0.4705,0.030733333333333335,0.19493333333333332,0.30383333333333334,923.0,22203.0,27552.0,0.9184,1.5549776113647835,1811.0,0.060366666666666666,0.2592131142583434,9.136960519039603e-18,3.3286834073069657e-18,5358.303821188855,1.118677251550309,0.8194727878962148,2.126400616694755e-19,45.18193141697484,2.0841218712150965e-18,3.511515178848066e-18,0.6959337602438772,0.5972376104446098,4.943508579766704e-25
12,0.1655157365194714,0.06,0.94,1.0,0.4862666666666667,0.04303333333333333,0.1903,0.2804,0.0,20732.0,27160.0,0.9053333333333333,1.557364997385025,1894.0,0.06313333333333333,0.2659884844963876,9.220353578197944e-18,3.509290702174101e-18,5597.941585407421,1.1006013849288447,0.8160081190299813,3.0198696716747807e-19,63.5860834689874,2.0551941504991584e-18,3.353881758357206e-18,0.671191765608841,0.6106028455865702,4.988627993666238e-25
