,zeniths,M_PARABOLA,RHO_PARABOLA,ALPHA_TUBE,arr_N_ABS_TUBE,arr_N_ABS_TROUGH,arr_N_ABS_GROUND,arr_N_ABS_SKY,arr_N_REF_TUBE,arr_N_REF_TROUGH,arr_N_SCATTERS,arr_mean_SCATTERS,arr_std_SCATTERS,arr_N_ABSORPTIONS,arr_mean_ABSORPTIONS,arr_std_ABSORPTIONS,arr_E_TOTAL,arr_E_TUBE,arr_flux_TUBE,arr_mean_lambda_TUBE,arr_std_lambda_TUBE,arr_E_TROUGH,arr_flux_TROUGH,arr_E_GROUND,arr_E_SKY,arr_mean_lambda_SKY,arr_std_lambda_SKY,arr_TIME
3663,1.0444730250979433,0.06,0.94,0.94,0.4576,0.0471,0.2558,0.2395,285.0,7474.0,4766.0,0.4766,0.697639670683234,307.0,0.0307,0.18044601984141315,3.0486870006490615e-18,1.2937262019588115e-18,64311.36114151454,0.9938603798748443,0.7738669317192935,1.3574822148183661e-19,890.7264205921633,8.149398586834154e-19,8.04272718524998e-19,0.7968756589768188,0.6151816166371288,1.6008285036617985e-26
3664,1.0444730250979433,0.033,1.0,1.0,0.5492,0.0,0.2119,0.2389,0.0,6020.0,4842.0,0.4842,0.705407768607634,328.0,0.0328,0.18145923163420077,3.035049806662702e-18,1.543460441355132e-18,42388.742838409045,0.9906271373300324,0.7747336913243791,0.0,0.0,6.844219354820237e-19,8.071674298255462e-19,0.820344001664721,0.680727582441685,2.897577779611351e-26
3665,1.0444730250979433,0.033,1.0,0.98,0.5302,0.0,0.223,0.2468,102.0,6217.0,4935.0,0.4935,0.7062631455506343,342.0,0.0342,0.1877069082062214,3.065519261324421e-18,1.5205936227382652e-18,41345.664040901385,0.9935453848247637,0.8118968012481611,0.0,0.0,7.242548503725096e-19,8.20670788213646e-19,0.822996218508498,0.6940433608587999,2.9266671258852935e-26
3666,1.0444730250979433,0.033,1.0,0.96,0.5275,0.0,0.2211,0.2514,209.0,6328.0,4868.0,0.4868,0.7007673419093877,342.0,0.0342,0.1839395100959482,3.0416987933713045e-18,1.5134381190699882e-18,41473.36928575149,0.9779234436876796,0.7567982484912934,0.0,0.0,7.135964244741534e-19,8.146642498271625e-19,0.8340434129010088,0.6613579485364479,2.903925601680526e-26
3667,1.0444730250979433,0.033,1.0,0.94,0.5194,0.0,0.2288,0.2518,323.0,6337.0,4943.0,0.4943,0.7158343047627624,325.0,0.0325,0.1806848491198699,3.037985671999569e-18,1.4661541256837706e-18,40226.732858848365,0.9972056697292371,0.7855763161985997,0.0,0.0,7.433747784455478e-19,8.284567678702509e-19,0.8283021144160005,0.6597125009325951,2.9003806654636237e-26
3668,1.0444730250979433,0.033,0.98,1.0,0.5366,0.0116,0.2097,0.2421,0.0,6076.0,4975.0,0.4975,0.7309221399830982,316.0,0.0316,0.17777682768022948,3.0727216708145657e-18,1.5443907079941838e-18,41894.28786424228,0.977812185163769,0.7940016040072322,3.1493291375495846e-20,112.76661459662543,6.859092534519194e-19,8.109284179929666e-19,0.8048414454181706,0.6411341962780849,2.9335433035521284e-26
3669,1.0444730250979433,0.033,0.98,0.98,0.5224,0.012,0.2249,0.2407,121.0,6090.0,4823.0,0.4823,0.7140992254374576,334.0,0.0334,0.1813497415848098,3.026689378715837e-18,1.4735389693740603e-18,40580.24165232239,0.9993176943749684,0.7727186746442362,3.309279670031279e-20,120.2960405687426,7.299858645688234e-19,7.900717480726403e-19,0.8393520912630231,0.6854213707052718,2.889596035722438e-26
3670,1.0444730250979433,0.033,0.98,0.96,0.5172,0.0124,0.2269,0.2435,192.0,6193.0,4915.0,0.4915,0.7169233905479662,311.0,0.0311,0.17588599599842744,3.0754123553140583e-18,1.4761987902820956e-18,40009.42834238915,0.9917717559756857,0.7974158591372946,3.497582370865631e-20,125.12679223367458,7.434831177095369e-19,8.207546236137694e-19,0.8073627918739283,0.6517710933713912,2.936112113988306e-26
3671,1.0444730250979433,0.033,0.98,0.94,0.4989,0.0114,0.2343,0.2554,334.0,6278.0,4961.0,0.4961,0.7166841379682973,342.0,0.0342,0.18663826880985163,3.050022656765601e-18,1.417706650524178e-18,38743.97422127786,0.9862898401916782,0.7873196174801552,3.562385272526228e-20,128.5060385494295,7.567466924497467e-19,8.39945461066414e-19,0.8399023255224793,0.6900546884821961,2.9118724372016056e-26
3672,1.0444730250979433,0.033,0.96,1.0,0.5116,0.026,0.2151,0.2473,0.0,5702.0,4930.0,0.493,0.7119000492822127,352.0,0.0352,0.18698785106429924,3.060710044175273e-18,1.4530204015880412e-18,39570.39443805344,1.0066767512900028,0.8160457588909324,7.46482135766179e-20,268.3384734880183,6.976359991236136e-19,8.354054298870001e-19,0.803837930340001,0.6305746068768611,2.922075741349163e-26
3673,1.0444730250979433,0.033,0.96,0.98,0.5175,0.0241,0.2148,0.2436,111.0,5944.0,4714.0,0.4714,0.6941399160272389,342.0,0.0342,0.1877069082062214,3.0385494932880164e-18,1.4601642625653307e-18,40054.95572842261,1.002972316609193,0.8164252714213084,7.080884992247355e-20,256.3934584394549,7.036354473025624e-19,8.039409334976497e-19,0.8011097881999478,0.5993244462879727,2.9009189485697166e-26
